user,song,play_count
fe2d77de7e57f3b3eedcf473545110b13ca03426,SONNSYV12A8C146BEC,2
fe2d77de7e57f3b3eedcf473545110b13ca03426,SONYKOW12AB01849C9,11
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOOFYTN12A6D4F9B35,23
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOOGNOZ12AAF3B2936,9
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOOZFCC12A58A7D783,3
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOPAYPV12AB017DB0C,6
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOPIEIJ12A6D4F8F81,1
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOPPROJ12AB0184E18,4
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOPUCYA12A8C13A694,36
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOPZKGR12A6D4F3F3A,35
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOPZVSB12A8C13E2EF,2
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOQGJZA12A8C1367AE,1
fe2d77de7e57f3b3eedcf473545110b13ca03426,SORJICW12A8C13640D,5
fe2d77de7e57f3b3eedcf473545110b13ca03426,SORKFPY12A8AE46AFB,4
fe2d77de7e57f3b3eedcf473545110b13ca03426,SORRCNC12A8C13FDA9,8
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOSFPMR12A8C13D44A,1
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOSKFED12A8C1343AB,1
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOSUZFA12A8C13C04A,1
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOSVDRD12A67ADAEF1,7
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOSXLTC12AF72A7F54,36
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOSXVAS12A6310F1AD,2
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOSYOHI12A8C144584,17
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOTCMDJ12A6D4F8528,43
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOTWNDJ12A8C143984,6
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOUDLVN12AAFF43658,17
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOUFTBI12AB0183F65,24
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOUGOHW12AB018AEA3,4
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOULHTS12A6D4FAE9C,3
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOULTKQ12AB018A183,11
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOUNZHU12A8AE47481,7
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOUSMXX12AB0185C24,4
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOUUJMQ12A8C141D32,2
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOUVTSM12AC468F6A7,3
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOVDSJC12A58A7A271,34
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOVFNKP12A81C2177F,1
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOVHPUT12A81C22A56,1
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOVIZNF12AF72A710A,10
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOVPBLT12A6D4F5113,2
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOVRTPN12AB0184F9E,8
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOWCKVR12A8C142411,4
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOWFIFP12A8C13A9EE,4
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOWGHHQ12A67021878,4
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOWIMTL12A8C1386DC,2
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOWKQYL12AB0183B15,6
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOWNIWL12AB017B720,24
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOWOMMY127F8096DF9,2
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOWQWFF12A81C214F9,3
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOWRREB12A6D4FA7CB,2
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOWSCPW12AB0182803,1
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOWSPUS12AC468BEE3,1
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOXBCZH12A67ADAD77,4
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOXEGBZ12A679AE53D,2
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOXERNH12A67AD8642,1
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOXJLLK12A8C139E3D,5
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOXPDDQ12A58A76829,1
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOXPFLM12A8AE48C50,8
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOXZTLV12A6701FFDD,19
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOYELXR12A8C14153A,2
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOYFQVR12AB018ACA5,5
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOYHEPA12A8C13097F,1
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOYMIMI12AB0181E5C,2
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOZOWON12A67ADA091,3
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOZUVYE12AB017CA2D,3
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOZVCRW12A67ADA0B7,18
fe2d77de7e57f3b3eedcf473545110b13ca03426,SOZVVRE12A8C143150,16
4c6426c9c734c23ec0c35154437fc132b862068c,SOCVTLJ12A6310F0FD,17
4c6426c9c734c23ec0c35154437fc132b862068c,SOEBOWM12AB017F279,23
4c6426c9c734c23ec0c35154437fc132b862068c,SOHRQFL12A6D4F3C8A,17
4c6426c9c734c23ec0c35154437fc132b862068c,SOIBLKQ12AB0183E85,22
4c6426c9c734c23ec0c35154437fc132b862068c,SOKLRPJ12A8C13C3FE,20
4c6426c9c734c23ec0c35154437fc132b862068c,SOLOFYI12A8C145F8D,20
4c6426c9c734c23ec0c35154437fc132b862068c,SOMRYYN12A6310F0F3,19
4c6426c9c734c23ec0c35154437fc132b862068c,SONNNEH12AB01827DE,17
4c6426c9c734c23ec0c35154437fc132b862068c,SONNSYV12A8C146BEC,24
4c6426c9c734c23ec0c35154437fc132b862068c,SOPXKYD12A6D4FA876,24
4c6426c9c734c23ec0c35154437fc132b862068c,SORJBJB12A8C13E711,1
4c6426c9c734c23ec0c35154437fc132b862068c,SORWLTW12A670208FA,36
4c6426c9c734c23ec0c35154437fc132b862068c,SOSWDMO12A8AE45996,10
4c6426c9c734c23ec0c35154437fc132b862068c,SOTEGWG12AB01897AC,17
4c6426c9c734c23ec0c35154437fc132b862068c,SOWPRYI12A58A7B51A,24
4c6426c9c734c23ec0c35154437fc132b862068c,SOWUZVU12A6D4F914D,22
4c6426c9c734c23ec0c35154437fc132b862068c,SOXACZF12A6D4FB153,35
4c6426c9c734c23ec0c35154437fc132b862068c,SOXKXJG12A6D4FA272,21
4c6426c9c734c23ec0c35154437fc132b862068c,SOXRSDX12A67ADA057,21
4c6426c9c734c23ec0c35154437fc132b862068c,SOYIZSN12A6701E0BB,19
1820cfffd52cad7b3af398f379524d51579655d2,SOAXGDH12A8C13F8A1,23
1820cfffd52cad7b3af398f379524d51579655d2,SOBOUPA12A6D4F81F1,9
1820cfffd52cad7b3af398f379524d51579655d2,SOFGJCW12AF72A812D,8
1820cfffd52cad7b3af398f379524d51579655d2,SOFLJQZ12A6D4FADA6,6
1820cfffd52cad7b3af398f379524d51579655d2,SOHFNKO12AB017C772,9
1820cfffd52cad7b3af398f379524d51579655d2,SOHJOLH12A6310DFE5,26
1820cfffd52cad7b3af398f379524d51579655d2,SOHNVHC12A6D4F95AB,12
1820cfffd52cad7b3af398f379524d51579655d2,SOHTKMO12AB01843B0,9
1820cfffd52cad7b3af398f379524d51579655d2,SOILFUU12AB017C75F,1
1820cfffd52cad7b3af398f379524d51579655d2,SOIZLKI12A6D4F7B61,1
1820cfffd52cad7b3af398f379524d51579655d2,SOKLRPJ12A8C13C3FE,3
1820cfffd52cad7b3af398f379524d51579655d2,SOKMHKY12AF72AB079,1
1820cfffd52cad7b3af398f379524d51579655d2,SOKUAGP12A8C133B94,2
1820cfffd52cad7b3af398f379524d51579655d2,SOLRGVL12A8C143BC3,1
1820cfffd52cad7b3af398f379524d51579655d2,SOMGIYR12AB0187973,16
1820cfffd52cad7b3af398f379524d51579655d2,SOMLYJD12A58A7B155,2
1820cfffd52cad7b3af398f379524d51579655d2,SOMYXWV12A8C14232E,11
1820cfffd52cad7b3af398f379524d51579655d2,SONHVVE12AB018D038,6
1820cfffd52cad7b3af398f379524d51579655d2,SONMBPQ12A6D4F95A3,1
1820cfffd52cad7b3af398f379524d51579655d2,SONOYIB12A81C1F88C,4
1820cfffd52cad7b3af398f379524d51579655d2,SOOWPBJ12A8C137FB4,8
1820cfffd52cad7b3af398f379524d51579655d2,SOOWVNN12A8C140775,1
1820cfffd52cad7b3af398f379524d51579655d2,SOPNLBX12A8C1377D4,2
1820cfffd52cad7b3af398f379524d51579655d2,SOQGOPT12AAF3B2B27,9
1820cfffd52cad7b3af398f379524d51579655d2,SOQGSUC12A8C13B66D,4
1820cfffd52cad7b3af398f379524d51579655d2,SOQLUTQ12A8AE48037,1
1820cfffd52cad7b3af398f379524d51579655d2,SOQQQMM12A6310DFCC,3
1820cfffd52cad7b3af398f379524d51579655d2,SORKDWS12A6701E6D9,15
1820cfffd52cad7b3af398f379524d51579655d2,SORKVID12A6D4FC6D2,3
1820cfffd52cad7b3af398f379524d51579655d2,SORPVUD12A67020454,4
1820cfffd52cad7b3af398f379524d51579655d2,SOSBKKN12A8C1384B4,5
1820cfffd52cad7b3af398f379524d51579655d2,SOSNYHM12A67ADAFC8,1
1820cfffd52cad7b3af398f379524d51579655d2,SOSQIHH12A8C13370B,22
1820cfffd52cad7b3af398f379524d51579655d2,SOSXVAS12A6310F1AD,1
1820cfffd52cad7b3af398f379524d51579655d2,SOSYHME12A8C135DD8,8
1820cfffd52cad7b3af398f379524d51579655d2,SOSYMSX12A6310DFE2,1
1820cfffd52cad7b3af398f379524d51579655d2,SOTKMXA12A6D4F672F,2
1820cfffd52cad7b3af398f379524d51579655d2,SOTMKZF12AB0187412,1
1820cfffd52cad7b3af398f379524d51579655d2,SOTNHIP12AB0183131,2
1820cfffd52cad7b3af398f379524d51579655d2,SOTRSFZ12A8C142BF6,1
1820cfffd52cad7b3af398f379524d51579655d2,SOTTTEQ12B0B80CA01,22
1820cfffd52cad7b3af398f379524d51579655d2,SOUCPBK12A58A7881A,1
1820cfffd52cad7b3af398f379524d51579655d2,SOUKXIN12A8C133C7F,1
1820cfffd52cad7b3af398f379524d51579655d2,SOUSAXA12AF72A73F5,1
1820cfffd52cad7b3af398f379524d51579655d2,SOUSZSW12AB01800C2,4
1820cfffd52cad7b3af398f379524d51579655d2,SOUTGUB12AB017DC5B,9
1820cfffd52cad7b3af398f379524d51579655d2,SOUYMPF12A58A7C78A,11
1820cfffd52cad7b3af398f379524d51579655d2,SOVBJIV12A81C22366,1
1820cfffd52cad7b3af398f379524d51579655d2,SOVCHUK12AB017F41F,15
1820cfffd52cad7b3af398f379524d51579655d2,SOVHVBJ12A58A7AB0A,2
1820cfffd52cad7b3af398f379524d51579655d2,SOVIKOY12AB018627D,5
1820cfffd52cad7b3af398f379524d51579655d2,SOVMSAW12A6D4F95A4,13
1820cfffd52cad7b3af398f379524d51579655d2,SOWDKXZ12A81C22377,1
1820cfffd52cad7b3af398f379524d51579655d2,SOWFIFP12A8C13A9EE,4
1820cfffd52cad7b3af398f379524d51579655d2,SOWGZIE12A6D4FC6F2,11
1820cfffd52cad7b3af398f379524d51579655d2,SOWIMTL12A8C1386DC,1
1820cfffd52cad7b3af398f379524d51579655d2,SOWKSFG12A8C13E535,9
1820cfffd52cad7b3af398f379524d51579655d2,SOWKYIJ12AB017B0AA,7
1820cfffd52cad7b3af398f379524d51579655d2,SOWLFNL12AB017DB20,1
1820cfffd52cad7b3af398f379524d51579655d2,SOWQJUV12A6701FA45,3
1820cfffd52cad7b3af398f379524d51579655d2,SOWSPUS12AC468BEE3,8
1820cfffd52cad7b3af398f379524d51579655d2,SOXDPEP12AB0180E1E,1
1820cfffd52cad7b3af398f379524d51579655d2,SOXFPND12AB017C9D1,2
1820cfffd52cad7b3af398f379524d51579655d2,SOXMOQF12A6701FB8B,2
1820cfffd52cad7b3af398f379524d51579655d2,SOXOZIX12AF72A4EA0,10
1820cfffd52cad7b3af398f379524d51579655d2,SOXQYSC12A6310E908,3
1820cfffd52cad7b3af398f379524d51579655d2,SOXWYZP12AF72A42A6,8
1820cfffd52cad7b3af398f379524d51579655d2,SOYCXUA12A8C133713,14
1820cfffd52cad7b3af398f379524d51579655d2,SOYDTIW12A67ADAFC9,3
1820cfffd52cad7b3af398f379524d51579655d2,SOYHHCO12AB01891DA,1
1820cfffd52cad7b3af398f379524d51579655d2,SOYMIMI12AB0181E5C,14
1820cfffd52cad7b3af398f379524d51579655d2,SOYOGWU12A8AE481A6,1
1820cfffd52cad7b3af398f379524d51579655d2,SOYWBPL12B0B80BD74,20
1820cfffd52cad7b3af398f379524d51579655d2,SOZIBZP12A6701C434,1
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOFKABN12A8AE476C6,2
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOGPNGN12A8C143969,10
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOHTKMO12AB01843B0,30
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOIMCDE12A6D4F8383,2
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOISNSU12AC468C0D8,5
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOLXXZI12A8AE4733A,35
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SONEWAX12AB018DD3F,1
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOOLULU12A6701FBC4,3
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOOLYZQ12A6D4FA5B7,15
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOOXLIG12AB0185803,118
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOPKPSQ12A58A7A5E4,41
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOQGVCS12AF72A078D,1
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOQTHZW12A8C1400F8,11
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SORWLTW12A670208FA,16
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SORZCTH12A6D4FB0BD,4
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOSVQNK12AC468D6BE,1
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOTRQEJ12AF72A45D7,1
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOUFTBI12AB0183F65,1
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOUNZHU12A8AE47481,77
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOUSZSW12AB01800C2,2
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOVPSKL12A670206B9,126
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOWAACZ12A8C135AC1,1
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOWEUOO12A6D4F6D0C,2
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOWONPQ12A8BED02A8,1
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOWPASM12A8C142B88,4
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOXQWUS12A58A7B236,5
972cce803aa7beceaa7d0039e4c7c0ff097e4d55,SOZVVRE12A8C143150,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOAUWYT12A81C206F1,2
d8aace9308e530e0f1ef2a85258b62f8245be423,SOBONKR12A58A7A7E0,2
d8aace9308e530e0f1ef2a85258b62f8245be423,SOBOUPA12A6D4F81F1,2
d8aace9308e530e0f1ef2a85258b62f8245be423,SODCNJX12A6D4F93CB,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SODJWHY12A8C142CCE,3
d8aace9308e530e0f1ef2a85258b62f8245be423,SODLLYS12A8C13A96B,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOEGIYH12A6D4FC0E3,7
d8aace9308e530e0f1ef2a85258b62f8245be423,SOEPZQS12A8C1436C7,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOFGJCW12AF72A812D,5
d8aace9308e530e0f1ef2a85258b62f8245be423,SOFLJQZ12A6D4FADA6,2
d8aace9308e530e0f1ef2a85258b62f8245be423,SOFRQTD12A81C233C0,4
d8aace9308e530e0f1ef2a85258b62f8245be423,SOGPBAW12A6D4F9F22,22
d8aace9308e530e0f1ef2a85258b62f8245be423,SOHFJAQ12AB017E4AF,2
d8aace9308e530e0f1ef2a85258b62f8245be423,SOHTKMO12AB01843B0,2
d8aace9308e530e0f1ef2a85258b62f8245be423,SOILFUU12AB017C75F,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOIPYPB12A8C1360D4,7
d8aace9308e530e0f1ef2a85258b62f8245be423,SOISNSU12AC468C0D8,13
d8aace9308e530e0f1ef2a85258b62f8245be423,SOIZAZL12A6701C53B,15
d8aace9308e530e0f1ef2a85258b62f8245be423,SOIZFTE12AB0186842,2
d8aace9308e530e0f1ef2a85258b62f8245be423,SOIZLKI12A6D4F7B61,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOJGZXL12A6D4F2980,2
d8aace9308e530e0f1ef2a85258b62f8245be423,SOKOXWU12AF72AD1BC,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOKRAMY12A8C140804,3
d8aace9308e530e0f1ef2a85258b62f8245be423,SOLCKAS12A8C14242A,16
d8aace9308e530e0f1ef2a85258b62f8245be423,SOLFXKT12AB017E3E0,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOLGLUC12AB018A8FA,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOLGPOU12A58A7EA20,3
d8aace9308e530e0f1ef2a85258b62f8245be423,SOLLNTU12A6701CFDC,6
d8aace9308e530e0f1ef2a85258b62f8245be423,SOLRGNF12AB0187CF4,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOMCAFM12A58A7B024,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOMCMKG12A8C1347BF,6
d8aace9308e530e0f1ef2a85258b62f8245be423,SOMGIYR12AB0187973,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOMGVYU12A8C1314FF,3
d8aace9308e530e0f1ef2a85258b62f8245be423,SOMMONH12A6D4F41CD,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOMMUKQ12AB01801A5,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SONHWUN12AC468C014,2
d8aace9308e530e0f1ef2a85258b62f8245be423,SONIQRE12AF72A2B02,37
d8aace9308e530e0f1ef2a85258b62f8245be423,SONQCXC12A6D4F6A37,3
d8aace9308e530e0f1ef2a85258b62f8245be423,SOOFYTN12A6D4F9B35,2
d8aace9308e530e0f1ef2a85258b62f8245be423,SOOTKWZ12AB0181082,34
d8aace9308e530e0f1ef2a85258b62f8245be423,SOPGCOH12A8C139789,8
d8aace9308e530e0f1ef2a85258b62f8245be423,SOPIEIJ12A6D4F8F81,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOPKPFW12A6D4F84BC,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOPSOHT12A67AE0235,6
d8aace9308e530e0f1ef2a85258b62f8245be423,SOPUCYA12A8C13A694,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOQCGHN12AB0181246,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOQGVCS12AF72A078D,6
d8aace9308e530e0f1ef2a85258b62f8245be423,SOQZYQH12A8AE468E5,22
d8aace9308e530e0f1ef2a85258b62f8245be423,SORAHAG12AB0182BD0,7
d8aace9308e530e0f1ef2a85258b62f8245be423,SORJICW12A8C13640D,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOSACAB12AB01876E4,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOSJRJP12A6D4F826F,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOSROFB12AAF3B4C5D,5
d8aace9308e530e0f1ef2a85258b62f8245be423,SOSXLTC12AF72A7F54,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOTASGN12AC9075A8F,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOTCMDJ12A6D4F8528,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOTCWRK12AB017E47D,16
d8aace9308e530e0f1ef2a85258b62f8245be423,SOTEGWG12AB01897AC,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOTWSXL12A8C143349,9
d8aace9308e530e0f1ef2a85258b62f8245be423,SOUDLVN12AAFF43658,2
d8aace9308e530e0f1ef2a85258b62f8245be423,SOUFTBI12AB0183F65,6
d8aace9308e530e0f1ef2a85258b62f8245be423,SOUNJIO12AB0181339,3
d8aace9308e530e0f1ef2a85258b62f8245be423,SOUNZHU12A8AE47481,2
d8aace9308e530e0f1ef2a85258b62f8245be423,SOUOEMP12A8C13866E,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOUSZSW12AB01800C2,8
d8aace9308e530e0f1ef2a85258b62f8245be423,SOUVGJL12AB017FC35,8
d8aace9308e530e0f1ef2a85258b62f8245be423,SOVAUWH12AB01857EA,18
d8aace9308e530e0f1ef2a85258b62f8245be423,SOVDSJC12A58A7A271,16
d8aace9308e530e0f1ef2a85258b62f8245be423,SOVHKJL12AB017E2B2,13
d8aace9308e530e0f1ef2a85258b62f8245be423,SOVIZNF12AF72A710A,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOVVENS12A8C144DB5,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOVWBYM12A6D4F8A22,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOWEHOM12A6BD4E09E,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOWKQYL12AB0183B15,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOWRREB12A6D4FA7CB,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOWVBDQ12A8C13503D,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOWYFFH12AAF3B4C65,6
d8aace9308e530e0f1ef2a85258b62f8245be423,SOWYYUQ12A6701D68D,7
d8aace9308e530e0f1ef2a85258b62f8245be423,SOXFPND12AB017C9D1,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOXLOQG12AF72A2D55,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOXNZOW12AB017F756,5
d8aace9308e530e0f1ef2a85258b62f8245be423,SOZCDWG12A6D4F81E1,2
d8aace9308e530e0f1ef2a85258b62f8245be423,SOZCKAG12AB0182BA1,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOZEBAZ12AF72A80C8,1
d8aace9308e530e0f1ef2a85258b62f8245be423,SOZEETS12AC9071BD3,1
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOAUWYT12A81C206F1,3
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOAXGDH12A8C13F8A1,7
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOBONKR12A58A7A7E0,3
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOCVTLJ12A6310F0FD,1
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SODGJKH12AAA8C9487,13
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOEBOWM12AB017F279,24
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOEGIYH12A6D4FC0E3,8
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOFCPOU12A8C13BF40,14
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOGPBAW12A6D4F9F22,2
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOHJOLH12A6310DFE5,1
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOHNOOC12A8C13BF35,11
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOHTKMO12AB01843B0,1
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOIEBXT12A8C1341E1,1
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOIROON12A6701E0B8,2
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOITRTA12A6D4F8261,2
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOIZFTE12AB0186842,15
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOIZLKI12A6D4F7B61,5
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOJTLHS12A8C13F633,18
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOJYBJZ12AB01801D0,3
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOKLRPJ12A8C13C3FE,27
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOKNWRZ12A8C13BF62,2
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOLEEUJ12A6701C787,1
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOLGLUC12AB018A8FA,1
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOMCMKG12A8C1347BF,1
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOMGVYU12A8C1314FF,5
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOMMONH12A6D4F41CD,1
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOMORYX12B0B80908A,3
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOMXDFJ12AB0183B34,2
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SONHVVE12AB018D038,4
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SONIQRE12AF72A2B02,11
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SONJNEQ12A6D4F9EB6,2
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SONNSYV12A8C146BEC,1
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SONYKOW12AB01849C9,7
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOOFYTN12A6D4F9B35,19
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOOLWEJ12AB0186DA4,3
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOOYDAZ12A58A7AE08,7
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOPPROJ12AB0184E18,13
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOPQLBY12A6310E992,10
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOPREHY12AB01815F9,2
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOPSOHT12A67AE0235,6
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOPTLQL12AB018D56F,3
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOPZVSB12A8C13E2EF,20
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOQBMFK12A8C13835B,2
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOQGOPT12AAF3B2B27,4
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOQJNKS12A6D4FBF52,1
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOQOSMU12A8C138957,20
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOQTFOR12A6D4F612A,7
da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOREBOB12A6D4F7986,1
